Provider Number,Hospital Name,Address,City,State,Zip Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Weighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score
"190081","WEST CARROLL MEMORIAL HOSPITAL","706 ROSS STREET","OAK GROVE","LA","71263","West Carroll","50.000000000000","16.666666666667","35.000000000000","11.666666666667","Not Available","Not Available","10.000000000000","3.333333333333","31.666666666667"
"190086","NORTHERN LOUISIANA MEDICAL CENTER","401 EAST VAUGHN AVENUE","RUSTON","LA","71270","Lincoln","26.666666666667","6.666666666667","17.000000000000","4.250000000000","36.000000000000","9.000000000000","0.000000000000","0.000000000000","19.916666666667"
"190088","SPRINGHILL MEDICAL CENTER","2001 DOCTORS DRIVE","SPRINGHILL","LA","71075","Webster","50.000000000000","16.666666666667","69.000000000000","23.000000000000","Not Available","Not Available","60.000000000000","20.000000000000","59.666666666667"
"190090","WINN PARISH MEDICAL CENTER","301 W BOUNDARY AVE","WINNFIELD","LA","71483","Winn","45.000000000000","15.000000000000","64.000000000000","21.333333333333","Not Available","Not Available","30.000000000000","10.000000000000","46.333333333333"
"190098","UNIVERSITY HEALTH SHREVEPORT","1541 KINGS HIGHWAY","SHREVEPORT","LA","71103","Caddo","60.000000000000","15.000000000000","17.000000000000","4.250000000000","15.714285714286","3.928571428571","0.000000000000","0.000000000000","23.178571428571"
"190099","AVOYELLES HOSPITAL","4231 HIGHWAY 1192","MARKSVILLE","LA","71351","Avoyelles","20.000000000000","6.666666666667","47.000000000000","15.666666666667","Not Available","Not Available","0.000000000000","0.000000000000","22.333333333333"
"190102","OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC","4801 AMBASSADOR CAFFERY PARKWAY","LAFAYETTE","LA","70508","Lafayette","23.333333333333","5.833333333333","63.000000000000","15.750000000000","26.666666666667","6.666666666667","0.000000000000","0.000000000000","28.250000000000"
"190111","WILLIS KNIGHTON MEDICAL CENTER","2600 GREENWOOD ROAD","SHREVEPORT","LA","71103","Caddo","86.666666666667","21.666666666667","18.000000000000","4.500000000000","28.571428571429","7.142857142857","0.000000000000","0.000000000000","33.309523809524"
"190114","CLAIBORNE MEMORIAL MEDICAL CENTER","620 EAST COLLEGE STREET","HOMER","LA","71040","Claiborne","0.000000000000","0.000000000000","65.000000000000","21.666666666667","Not Available","Not Available","10.000000000000","3.333333333333","25.000000000000"
"190116","MOREHOUSE GENERAL HOSPITAL","323 W WALNUT","BASTROP","LA","71220","Morehouse","10.000000000000","2.500000000000","32.000000000000","8.000000000000","100.000000000000","25.000000000000","0.000000000000","0.000000000000","35.500000000000"
"190118","DESOTO REGIONAL HEALTH SYSTEM","207 JEFFERSON STREET","MANSFIELD","LA","71052","De Soto","15.000000000000","5.000000000000","83.000000000000","27.666666666667","Not Available","Not Available","0.000000000000","0.000000000000","32.666666666667"
"190125","ST FRANCIS MEDICAL CENTER","309 JACKSON STREET","MONROE","LA","71201","Ouachita","56.666666666667","14.166666666667","43.000000000000","10.750000000000","48.571428571429","12.142857142857","0.000000000000","0.000000000000","37.059523809524"
"190128","WOMAN'S HOSPITAL","100 WOMAN'S WAY","BATON ROUGE","LA","70817","East Baton Rouge","Not Available","Not Available","62.000000000000","20.666666666667","40.000000000000","13.333333333333","0.000000000000","0.000000000000","34.000000000000"
"190144","MINDEN MEDICAL CENTER","NO 1 MEDICAL PLAZA","MINDEN","LA","71055","Webster","36.666666666667","9.166666666667","62.000000000000","15.500000000000","72.500000000000","18.125000000000","0.000000000000","0.000000000000","42.791666666667"
"190146","EAST JEFFERSON GENERAL HOSPITAL","4200 HOUMA BLVD","METAIRIE","LA","70006","Jefferson","76.666666666667","19.166666666667","34.000000000000","8.500000000000","51.428571428571","12.857142857143","10.000000000000","2.500000000000","43.023809523810"
"190151","RICHARDSON MEDICAL CENTER","254 HIGHWAY 3048","RAYVILLE","LA","71269","Richland","50.000000000000","16.666666666667","49.000000000000","16.333333333333","Not Available","Not Available","0.000000000000","0.000000000000","33.000000000000"
"190160","GLENWOOD REGIONAL MEDICAL CENTER","503 MCMILLAN ROAD","WEST MONROE","LA","71291","Ouachita","70.000000000000","17.500000000000","19.000000000000","4.750000000000","54.285714285714","13.571428571429","10.000000000000","2.500000000000","38.321428571429"
"190164","BYRD REGIONAL HOSPITAL","1020 FERTITTA BLVD","LEESVILLE","LA","71446","Vernon","60.000000000000","15.000000000000","39.000000000000","9.750000000000","57.500000000000","14.375000000000","0.000000000000","0.000000000000","39.125000000000"
"190167","MERCY REGIONAL MEDICAL CENTER","800 E MAIN","VILLE PLATTE","LA","70586","Evangeline","43.333333333333","10.833333333333","49.000000000000","12.250000000000","75.000000000000","18.750000000000","0.000000000000","0.000000000000","41.833333333333"
"190176","TULANE MEDICAL CENTER","1415 TULANE AVE","NEW ORLEANS","LA","70112","Orleans","60.000000000000","15.000000000000","33.000000000000","8.250000000000","25.714285714286","6.428571428571","20.000000000000","5.000000000000","34.678571428571"
"190177","LAKEVIEW REGIONAL MEDICAL CENTER","95 JUDGE TANNER BOULEVARD","COVINGTON","LA","70433","Saint Tammany","83.333333333333","20.833333333333","30.000000000000","7.500000000000","55.714285714286","13.928571428571","0.000000000000","0.000000000000","42.261904761905"
"190183","LEONARD J CHABERT MEDICAL CENTER","1978 INDUSTRIAL BLVD","HOUMA","LA","70363","Terrebonne","35.000000000000","8.750000000000","86.000000000000","21.500000000000","50.000000000000","12.500000000000","30.000000000000","7.500000000000","50.250000000000"
"190184","CITIZENS MEDICAL CENTER","7939 U S HWY 165 SOUTH","COLUMBIA","LA","71418","Caldwell","60.000000000000","20.000000000000","97.000000000000","32.333333333333","Not Available","Not Available","0.000000000000","0.000000000000","52.333333333333"
"190190","CALDWELL MEMORIAL HOSPITAL, INC","411 MAIN STREET","COLUMBIA","LA","71418","Caldwell","90.000000000000","30.000000000000","82.000000000000","27.333333333333","Not Available","Not Available","90.000000000000","30.000000000000","87.333333333333"
"190201","CHRISTUS LAKE AREA HOSPITAL","4200 NELSON ROAD","LAKE CHARLES","LA","70605","Calcasieu","10.000000000000","2.500000000000","51.000000000000","12.750000000000","45.000000000000","11.250000000000","40.000000000000","10.000000000000","36.500000000000"
"190202","OCHSNER MEDICAL CENTER - BATON ROUGE","17000 MEDICAL CENTER DR","BATON ROUGE","LA","70816","East Baton Rouge","30.000000000000","7.500000000000","37.000000000000","9.250000000000","61.428571428571","15.357142857143","10.000000000000","2.500000000000","34.607142857143"
"190204","OCHSNER MEDICAL CENTER - NORTHSHORE, L L C","100 MEDICAL CENTER DRIVE","SLIDELL","LA","70461","Saint Tammany","30.000000000000","7.500000000000","28.000000000000","7.000000000000","48.333333333333","12.083333333333","20.000000000000","5.000000000000","31.583333333333"
"190205","WOMEN'S AND CHILDREN'S HOSPITAL","4600 AMBASSADOR CAFFERY PARKWAY","LAFAYETTE","LA","70508","Lafayette","50.000000000000","16.666666666667","31.000000000000","10.333333333333","63.333333333333","21.111111111111","Not Available","Not Available","48.111111111111"
"190236","WILLIS KNIGHTON BOSSIER HEALTH CENTER","2400 HOSPITAL DR","BOSSIER CITY","LA","71111","Bossier","53.333333333333","13.333333333333","29.000000000000","7.250000000000","35.714285714286","8.928571428571","0.000000000000","0.000000000000","29.511904761905"
"190242","ST ELIZABETH HOSPITAL","1125 WEST HIGHWAY 30","GONZALES","LA","70737","Ascension","10.000000000000","2.500000000000","71.000000000000","17.750000000000","46.666666666667","11.666666666667","0.000000000000","0.000000000000","31.916666666667"
"190263","HEART HOSPITAL OF LAFAYETTE","1105 KALISTE SALOOM ROAD","LAFAYETTE","LA","70508","Lafayette","0.000000000000","0.000000000000","99.000000000000","33.000000000000","Not Available","Not Available","20.000000000000","6.666666666667","39.666666666667"
"190274","OCHSNER MEDICAL CENTER-KENNER","180 WEST ESPLANADE AVENUE","KENNER","LA","70065","Jefferson","23.333333333333","5.833333333333","44.000000000000","11.000000000000","37.142857142857","9.285714285714","20.000000000000","5.000000000000","31.119047619048"
"190308","ST BERNARD PARISH HOSPITAL","8000 WEST JUDGE PEREZ DRIVE","CHALMETTE","LA","70043","Saint Bernard","35.000000000000","8.750000000000","42.000000000000","10.500000000000","66.666666666667","16.666666666667","20.000000000000","5.000000000000","40.916666666667"
"190312","OUR LADY OF THE ANGELS HOSPITAL","433 PLAZA STREET","BOGALUSA","LA","70427","Washington","15.000000000000","3.750000000000","45.000000000000","11.250000000000","90.000000000000","22.500000000000","50.000000000000","12.500000000000","50.000000000000"
"200001","ST JOSEPH HOSPITAL","360 BROADWAY","BANGOR","ME","04401","Penobscot","13.333333333333","3.333333333333","68.000000000000","17.000000000000","60.000000000000","15.000000000000","30.000000000000","7.500000000000","42.833333333333"
"200008","MERCY HOSPITAL","144 STATE STREET","PORTLAND","ME","04101","Cumberland","70.000000000000","17.500000000000","74.000000000000","18.500000000000","55.000000000000","13.750000000000","0.000000000000","0.000000000000","49.750000000000"
"200009","MAINE MEDICAL CENTER","22 BRAMHALL ST","PORTLAND","ME","04102","Cumberland","40.000000000000","10.000000000000","22.000000000000","5.500000000000","47.142857142857","11.785714285714","0.000000000000","0.000000000000","27.285714285714"
"200018","AROOSTOOK MEDICAL CENTER","PO BOX 151","PRESQUE ISLE","ME","04769","Aroostook","70.000000000000","17.500000000000","32.000000000000","8.000000000000","90.000000000000","22.500000000000","40.000000000000","10.000000000000","58.000000000000"
"200019","SOUTHERN MAINE HEALTH CARE","1 MEDICAL CENTER DRIVE","BIDDEFORD","ME","04005","York","43.333333333333","10.833333333333","9.000000000000","2.250000000000","47.142857142857","11.785714285714","30.000000000000","7.500000000000","32.369047619048"
"200020","YORK HOSPITAL","15 HOSPITAL DRIVE","YORK","ME","03909","York","66.666666666667","16.666666666667","59.000000000000","14.750000000000","90.000000000000","22.500000000000","10.000000000000","2.500000000000","56.416666666667"
"200021","MID COAST HOSPITAL","123 MEDICAL CENTER DRIVE","BRUNSWICK","ME","04011","Cumberland","30.000000000000","7.500000000000","21.000000000000","5.250000000000","72.000000000000","18.000000000000","30.000000000000","7.500000000000","38.250000000000"
"200024","CENTRAL MAINE MEDICAL CENTER","300 MAIN STREET","LEWISTON","ME","04240","Androscoggin","30.000000000000","7.500000000000","30.000000000000","7.500000000000","20.000000000000","5.000000000000","10.000000000000","2.500000000000","22.500000000000"
"200031","CARY MEDICAL CENTER","163 VAN BUREN RD, SUITE 1","CARIBOU","ME","04736","Aroostook","33.333333333333","8.333333333333","69.000000000000","17.250000000000","60.000000000000","15.000000000000","80.000000000000","20.000000000000","60.583333333333"
"200033","EASTERN MAINE MEDICAL CENTER","PO BOX 404","BANGOR","ME","04401","Penobscot","16.666666666667","4.166666666667","13.000000000000","3.250000000000","45.714285714286","11.428571428571","10.000000000000","2.500000000000","21.345238095238"
"200034","ST MARYS REGIONAL MEDICAL CENTER","93 CAMPUS AVENUE - PO BOX 7291","LEWISTON","ME","04240","Androscoggin","26.666666666667","6.666666666667","47.000000000000","11.750000000000","56.666666666667","14.166666666667","0.000000000000","0.000000000000","32.583333333333"
"200037","FRANKLIN MEMORIAL HOSPITAL","111 FRANKLIN HEALTH COMMONS","FARMINGTON","ME","04938","Franklin","16.666666666667","4.166666666667","42.000000000000","10.500000000000","100.000000000000","25.000000000000","30.000000000000","7.500000000000","47.166666666667"
"200039","MAINEGENERAL MEDICAL CENTER","35 MEDICAL CENTER PARKWAY","AUGUSTA","ME","04330","Kennebec","23.333333333333","5.833333333333","62.000000000000","15.500000000000","57.142857142857","14.285714285714","10.000000000000","2.500000000000","38.119047619048"
"200041","INLAND HOSPITAL","200 KENNEDY MEMORIAL DRIVE","WATERVILLE","ME","04901","Kennebec","16.666666666667","4.166666666667","79.000000000000","19.750000000000","90.000000000000","22.500000000000","0.000000000000","0.000000000000","46.416666666667"
"200050","MAINE COAST MEMORIAL HOSPITAL","50 UNION STREET","ELLSWORTH","ME","04605","Hancock","70.000000000000","17.500000000000","50.000000000000","12.500000000000","56.666666666667","14.166666666667","50.000000000000","12.500000000000","56.666666666667"
"200052","NORTHERN MAINE MEDICAL CENTER","194 E MAIN STREET","FORT KENT","ME","04743","Aroostook","66.666666666667","22.222222222222","92.000000000000","30.666666666667","Not Available","Not Available","80.000000000000","26.666666666667","79.555555555556"
"200063","PENOBSCOT BAY MEDICAL CENTER","6 GLEN COVE DRIVE","ROCKPORT","ME","04856","Knox","33.333333333333","8.333333333333","35.000000000000","8.750000000000","50.000000000000","12.500000000000","40.000000000000","10.000000000000","39.583333333333"
"220001","HEALTHALLIANCE HOSPITALS, INC","60 HOSPITAL ROAD","LEOMINSTER","MA","01453","Worcester","53.333333333333","13.333333333333","30.000000000000","7.500000000000","58.571428571429","14.642857142857","10.000000000000","2.500000000000","37.976190476190"
"220002","MOUNT AUBURN HOSPITAL","330 MOUNT AUBURN STREET","CAMBRIDGE","MA","02138","Middlesex","60.000000000000","15.000000000000","43.000000000000","10.750000000000","48.571428571429","12.142857142857","10.000000000000","2.500000000000","40.392857142857"
"220008","STURDY MEMORIAL HOSPITAL","211 PARK STREET","ATTLEBORO","MA","02703","Bristol","13.333333333333","3.333333333333","27.000000000000","6.750000000000","38.571428571429","9.642857142857","10.000000000000","2.500000000000","22.226190476190"
"220010","LAWRENCE GENERAL HOSPITAL","ONE GENERAL STREET","LAWRENCE","MA","01842","Essex","40.000000000000","10.000000000000","18.000000000000","4.500000000000","60.000000000000","15.000000000000","20.000000000000","5.000000000000","34.500000000000"
"220011","CAMBRIDGE HEALTH ALLIANCE","1493 CAMBRIDGE STREET","CAMBRIDGE","MA","02138","Middlesex","83.333333333333","20.833333333333","20.000000000000","5.000000000000","72.857142857143","18.214285714286","0.000000000000","0.000000000000","44.047619047619"
"220012","CAPE COD HOSPITAL","88 LEWIS BAY ROAD","HYANNIS","MA","02601","Barnstable","76.666666666667","19.166666666667","41.000000000000","10.250000000000","50.000000000000","12.500000000000","0.000000000000","0.000000000000","41.916666666667"
"220015","COOLEY DICKINSON HOSPITAL INC,THE","30 LOCUST STREET","NORTHAMPTON","MA","01060","Hampshire","33.333333333333","8.333333333333","17.000000000000","4.250000000000","36.666666666667","9.166666666667","10.000000000000","2.500000000000","24.250000000000"
"220016","BAYSTATE FRANKLIN MEDICAL CENTER","164 HIGH STREET","GREENFIELD","MA","01301","Franklin","56.666666666667","14.166666666667","28.000000000000","7.000000000000","42.500000000000","10.625000000000","40.000000000000","10.000000000000","41.791666666667"
"220017","CARNEY HOSPITAL","2100 DORCHESTER AVENUE","BOSTON","MA","02124","Suffolk","50.000000000000","12.500000000000","14.000000000000","3.500000000000","42.000000000000","10.500000000000","0.000000000000","0.000000000000","26.500000000000"
"220019","HARRINGTON MEMORIAL HOSPITAL-1","100 SOUTH STREET","SOUTHBRIDGE","MA","01550","Worcester","33.333333333333","8.333333333333","44.000000000000","11.000000000000","70.000000000000","17.500000000000","0.000000000000","0.000000000000","36.833333333333"
"220020","SAINT ANNE'S HOSPITAL","795 MIDDLE STREET","FALL RIVER","MA","02721","Bristol","93.333333333333","23.333333333333","62.000000000000","15.500000000000","48.333333333333","12.083333333333","0.000000000000","0.000000000000","50.916666666667"
"220024","HOLYOKE MEDICAL CENTER","575 BEECH STREET","HOLYOKE","MA","01040","Hampden","46.666666666667","11.666666666667","46.000000000000","11.500000000000","75.000000000000","18.750000000000","20.000000000000","5.000000000000","46.916666666667"
"220029","ANNA JAQUES HOSPITAL","25 HIGHLAND AVENUE","NEWBURYPORT","MA","01950","Essex","23.333333333333","5.833333333333","50.000000000000","12.500000000000","70.000000000000","17.500000000000","0.000000000000","0.000000000000","35.833333333333"
"220030","BAYSTATE WING HOSPITAL AND MEDICAL CENTERS","40 WRIGHT STREET","PALMER","MA","01069","Hampden","63.333333333333","21.111111111111","27.000000000000","9.000000000000","Not Available","Not Available","30.000000000000","10.000000000000","40.111111111111"
"220031","BOSTON MEDICAL CENTER CORPORATION-","1 BOSTON MEDICAL CENTER PLACE","BOSTON","MA","02118","Suffolk","83.333333333333","20.833333333333","24.000000000000","6.000000000000","41.428571428571","10.357142857143","0.000000000000","0.000000000000","37.190476190476"
"220033","BEVERLY HOSPITAL CORPORATION","85 HERRICK STREET","BEVERLY","MA","01915","Essex","83.333333333333","20.833333333333","19.000000000000","4.750000000000","42.857142857143","10.714285714286","0.000000000000","0.000000000000","36.297619047619"
"220035","NORTH SHORE MEDICAL CENTER -","81 HIGHLAND AVENUE","SALEM","MA","01970","Essex","93.333333333333","23.333333333333","24.000000000000","6.000000000000","60.000000000000","15.000000000000","10.000000000000","2.500000000000","46.833333333333"
"220036","ST ELIZABETH'S MEDICAL CENTER","736 CAMBRIDGE STREET","BRIGHTON","MA","02135","Suffolk","90.000000000000","22.500000000000","21.000000000000","5.250000000000","30.000000000000","7.500000000000","0.000000000000","0.000000000000","35.250000000000"
"220046","BERKSHIRE MEDICAL CENTER INC - 1","725 NORTH STREET","PITTSFIELD","MA","01201","Berkshire","43.333333333333","10.833333333333","17.000000000000","4.250000000000","52.857142857143","13.214285714286","0.000000000000","0.000000000000","28.297619047619"
"220049","MARLBOROUGH HOSPITAL","157 UNION STREET","MARLBOROUGH","MA","01752","Middlesex","43.333333333333","10.833333333333","22.000000000000","5.500000000000","60.000000000000","15.000000000000","20.000000000000","5.000000000000","36.333333333333"
"220052","SIGNATURE HEALTHCARE BROCKTON HOSPITAL","680 CENTER STREET","BROCKTON","MA","02302","Plymouth","66.666666666667","16.666666666667","27.000000000000","6.750000000000","71.428571428571","17.857142857143","20.000000000000","5.000000000000","46.273809523810"
"220060","BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH","275 SANDWICH STREET","PLYMOUTH","MA","02360","Plymouth","63.333333333333","15.833333333333","29.000000000000","7.250000000000","47.142857142857","11.785714285714","0.000000000000","0.000000000000","34.869047619048"
"220063","LOWELL GENERAL HOSPITAL","295 VARNUM AVENUE","LOWELL","MA","01854","Middlesex","43.333333333333","10.833333333333","25.000000000000","6.250000000000","52.857142857143","13.214285714286","0.000000000000","0.000000000000","30.297619047619"
"220065","NOBLE HOSPITAL","115 WEST SILVER STREET","WESTFIELD","MA","01085","Hampden","75.000000000000","25.000000000000","40.000000000000","13.333333333333","Not Available","Not Available","50.000000000000","16.666666666667","55.000000000000"
"220066","MERCY MEDICAL CTR","271 CAREW STREET","SPRINGFIELD","MA","01104","Hampden","23.333333333333","5.833333333333","16.000000000000","4.000000000000","38.571428571429","9.642857142857","20.000000000000","5.000000000000","24.476190476190"
"220070","HALLMARK HEALTH SYSTEM","585 LEBANON STREET","MELROSE","MA","02176","Middlesex","66.666666666667","16.666666666667","44.000000000000","11.000000000000","55.714285714286","13.928571428571","0.000000000000","0.000000000000","41.595238095238"
"220071","MASSACHUSETTS GENERAL HOSPITAL","55 FRUIT STREET","BOSTON","MA","02114","Suffolk","100.000000000000","25.000000000000","46.000000000000","11.500000000000","38.571428571429","9.642857142857","0.000000000000","0.000000000000","46.142857142857"
"220073","MORTON HOSPITAL","88 WASHINGTON STREET","TAUNTON","MA","02780","Bristol","43.333333333333","10.833333333333","13.000000000000","3.250000000000","60.000000000000","15.000000000000","20.000000000000","5.000000000000","34.083333333333"
"220074","SOUTHCOAST HOSPITAL GROUP, INC","363 HIGHLAND AVENUE","FALL RIVER","MA","02720","Bristol","76.666666666667","19.166666666667","30.000000000000","7.500000000000","44.285714285714","11.071428571429","10.000000000000","2.500000000000","40.238095238095"
"220077","BAYSTATE MEDICAL CENTER","759 CHESTNUT STREET","SPRINGFIELD","MA","01199","Hampden","66.666666666667","16.666666666667","19.000000000000","4.750000000000","38.571428571429","9.642857142857","10.000000000000","2.500000000000","33.559523809524"
"220080","HOLY FAMILY HOSPITAL","70 EAST STREET","METHUEN","MA","01844","Essex","33.333333333333","8.333333333333","24.000000000000","6.000000000000","65.714285714286","16.428571428571","20.000000000000","5.000000000000","35.761904761905"
"220083","BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM","148 CHESTNUT STREET","NEEDHAM","MA","02494","Norfolk","60.000000000000","15.000000000000","44.000000000000","11.000000000000","66.666666666667","16.666666666667","10.000000000000","2.500000000000","45.166666666667"
"220084","EMERSON HOSPITAL -","133 OLD ROAD TO 9 ACRE CORNER","W CONCORD","MA","01742","Middlesex","70.000000000000","17.500000000000","54.000000000000","13.500000000000","31.428571428571","7.857142857143","10.000000000000","2.500000000000","41.357142857143"
"220086","BETH ISRAEL DEACONESS MEDICAL CENTER","330 BROOKLINE AVENUE","BOSTON","MA","02215","Suffolk","76.666666666667","19.166666666667","30.000000000000","7.500000000000","37.142857142857","9.285714285714","10.000000000000","2.500000000000","38.452380952381"
"220088","NEW ENGLAND BAPTIST HOSPITAL","125 PARKER HILL AVENUE","BOSTON","MA","02120","Suffolk","Not Available","Not Available","83.000000000000","27.666666666667","96.666666666667","32.222222222222","0.000000000000","0.000000000000","59.888888888889"
"220090","MILFORD REGIONAL MEDICAL CENTER","14 PROSPECT STREET","MILFORD","MA","01757","Worcester","66.666666666667","16.666666666667","33.000000000000","8.250000000000","71.428571428571","17.857142857143","0.000000000000","0.000000000000","42.773809523810"
"220095","HEYWOOD HOSPITAL -","242 GREEN STREET","GARDNER","MA","01440","Worcester","46.666666666667","11.666666666667","22.000000000000","5.500000000000","68.000000000000","17.000000000000","0.000000000000","0.000000000000","34.166666666667"
"220098","NASHOBA VALLEY MEDICAL CENTER","200 GROTON ROAD","AYER","MA","01432","Middlesex","45.000000000000","15.000000000000","19.000000000000","6.333333333333","Not Available","Not Available","40.000000000000","13.333333333333","34.666666666667"
"220100","SOUTH SHORE HOSPITAL","55 FOGG ROAD","SOUTH WEYMOUTH","MA","02190","Norfolk","63.333333333333","15.833333333333","37.000000000000","9.250000000000","71.428571428571","17.857142857143","0.000000000000","0.000000000000","42.940476190476"
"220101","NEWTON-WELLESLEY HOSPITAL","2014 WASHINGTON STREET","NEWTON","MA","02462","Middlesex","80.000000000000","20.000000000000","55.000000000000","13.750000000000","77.142857142857","19.285714285714","10.000000000000","2.500000000000","55.535714285714"
"220105","WINCHESTER HOSPITAL","41 HIGHLAND AVENUE","WINCHESTER","MA","01890","Middlesex","90.000000000000","22.500000000000","52.000000000000","13.000000000000","80.000000000000","20.000000000000","10.000000000000","2.500000000000","58.000000000000"
"220108","BETH ISRAEL DEACONESS HOSPITAL-MILTON INC","199 REEDSDALE ROAD","MILTON","MA","02186","Norfolk","63.333333333333","15.833333333333","32.000000000000","8.000000000000","60.000000000000","15.000000000000","10.000000000000","2.500000000000","41.333333333333"
"220110","BRIGHAM AND WOMEN'S HOSPITAL","75 FRANCIS STREET","BOSTON","MA","02115","Suffolk","90.000000000000","22.500000000000","52.000000000000","13.000000000000","41.428571428571","10.357142857143","0.000000000000","0.000000000000","45.857142857143"
"220111","GOOD SAMARITAN MEDICAL CENTER","235 NORTH PEARL STREET","BROCKTON","MA","02301","Plymouth","76.666666666667","19.166666666667","26.000000000000","6.500000000000","52.857142857143","13.214285714286","0.000000000000","0.000000000000","38.880952380952"
"220116","TUFTS MEDICAL CENTER","800 WASHINGTON STREET","BOSTON","MA","02111","Suffolk","56.666666666667","14.166666666667","42.000000000000","10.500000000000","54.285714285714","13.571428571429","0.000000000000","0.000000000000","38.238095238095"
"220119","BRIGHAM AND WOMEN'S FAULKNER HOSPITAL","1153 CENTRE STREET","BOSTON","MA","02130","Suffolk","90.000000000000","22.500000000000","68.000000000000","17.000000000000","63.333333333333","15.833333333333","20.000000000000","5.000000000000","60.333333333333"
"220126","NORWOOD HOSPITAL","800 WASHINGTON STREET","NORWOOD","MA","02062","Norfolk","30.000000000000","7.500000000000","21.000000000000","5.250000000000","48.571428571429","12.142857142857","0.000000000000","0.000000000000","24.892857142857"
"220135","FALMOUTH HOSPITAL","67 & 100 TER HEUN DRIVE","FALMOUTH","MA","02540","Barnstable","83.333333333333","20.833333333333","28.000000000000","7.000000000000","48.571428571429","12.142857142857","10.000000000000","2.500000000000","42.476190476190"
"220163","UMASS MEMORIAL MEDICAL CENTER INC","55 LAKE AVENUE NORTH","WORCESTER","MA","01655","Worcester","76.666666666667","19.166666666667","29.000000000000","7.250000000000","41.428571428571","10.357142857143","10.000000000000","2.500000000000","39.273809523810"
"220171","LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON","41 & 45 MALL ROAD","BURLINGTON","MA","01803","Middlesex","96.666666666667","24.166666666667","30.000000000000","7.500000000000","48.333333333333","12.083333333333","0.000000000000","0.000000000000","43.750000000000"
"220175","METROWEST MEDICAL CENTER","115 LINCOLN STREET","FRAMINGHAM","MA","01701","Middlesex","66.666666666667","16.666666666667","30.000000000000","7.500000000000","37.142857142857","9.285714285714","0.000000000000","0.000000000000","33.452380952381"
"220176","ST VINCENT HOSPITAL","123 SUMMER STREET","WORCESTER","MA","01608","Worcester","43.333333333333","10.833333333333","20.000000000000","5.000000000000","67.142857142857","16.785714285714","0.000000000000","0.000000000000","32.619047619048"
"220177","NANTUCKET COTTAGE HOSPITAL","57 PROSPECT STREET","NANTUCKET","MA","02554","Nantucket","20.000000000000","6.666666666667","Not Available","Not Available","100.000000000000","33.333333333333","100.000000000000","33.333333333333","73.333333333333"
"230002","ST MARY MERCY HOSPITAL","36475 FIVE MILE ROAD","LIVONIA","MI","48154","Wayne","40.000000000000","10.000000000000","30.000000000000","7.500000000000","60.000000000000","15.000000000000","20.000000000000","5.000000000000","37.500000000000"
"230003","SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL","8333 FELCH ST","ZEELAND","MI","49464","Ottawa","30.000000000000","7.500000000000","85.000000000000","21.250000000000","90.000000000000","22.500000000000","80.000000000000","20.000000000000","71.250000000000"
"230005","PROMEDICA BIXBY HOSPITAL","818 RIVERSIDE AVENUE","ADRIAN","MI","49221","Lenawee","46.666666666667","11.666666666667","18.000000000000","4.500000000000","90.000000000000","22.500000000000","50.000000000000","12.500000000000","51.166666666667"
"230015","THREE RIVERS HEALTH","701 S HEALTH PARKWAY","THREE RIVERS","MI","49093","Saint Joseph","0.000000000000","0.000000000000","35.000000000000","8.750000000000","100.000000000000","25.000000000000","60.000000000000","15.000000000000","48.750000000000"
"230017","BRONSON METHODIST HOSPITAL","601 JOHN STREET","KALAMAZOO","MI","49007","Kalamazoo","16.666666666667","4.166666666667","51.000000000000","12.750000000000","45.714285714286","11.428571428571","30.000000000000","7.500000000000","35.845238095238"
"230019","PROVIDENCE - PROVIDENCE PARK HOSPITAL","16001 W NINE MILE RD","SOUTHFIELD","MI","48075","Oakland","93.333333333333","23.333333333333","23.000000000000","5.750000000000","28.571428571429","7.142857142857","20.000000000000","5.000000000000","41.226190476190"
"230020","BEAUMONT HOSPITAL - DEARBORN","18101 OAKWOOD BLVD","DEARBORN","MI","48124","Wayne","86.666666666667","21.666666666667","32.000000000000","8.000000000000","50.000000000000","12.500000000000","0.000000000000","0.000000000000","42.166666666667"
"230021","LAKELAND HOSPITAL, ST JOSEPH","1234 NAPIER AVENUE","ST JOSEPH","MI","49085","Berrien","10.000000000000","2.500000000000","35.000000000000","8.750000000000","62.857142857143","15.714285714286","20.000000000000","5.000000000000","31.964285714286"
"230022","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","274 E CHICAGO ST","COLDWATER","MI","49036","Branch","10.000000000000","2.500000000000","21.000000000000","5.250000000000","46.000000000000","11.500000000000","20.000000000000","5.000000000000","24.250000000000"
